,barcode,brandcode,rewardsReceiptItemList.finalPrice,rewardsReceiptItemList.itemPrice,rewardsReceiptItemList.needsFetchReview,rewardsReceiptItemList.partnerItemId,rewardsReceiptItemList.preventTargetGapPoints,rewardsReceiptItemList.quantityPurchased,rewardsReceiptItemList.userFlaggedBarcode,rewardsReceiptItemList.userFlaggedNewItem,rewardsReceiptItemList.userFlaggedPrice,rewardsReceiptItemList.userFlaggedQuantity,rewardsReceiptItemList.needsFetchReviewReason,rewardsReceiptItemList.pointsNotAwardedReason,rewardsReceiptItemList.pointsPayerId,rewardsReceiptItemList.rewardsGroup,rewardsReceiptItemList.rewardsProductPartnerId,rewardsReceiptItemList.userFlaggedDescription,rewardsReceiptItemList.originalMetaBriteBarcode,rewardsReceiptItemList.originalMetaBriteDescription,rewardsReceiptItemList.brandCode,rewardsReceiptItemList.competitorRewardsGroup,rewardsReceiptItemList.discountedItemPrice,rewardsReceiptItemList.originalReceiptItemText,rewardsReceiptItemList.itemNumber,rewardsReceiptItemList.originalMetaBriteQuantityPurchased,rewardsReceiptItemList.pointsEarned,rewardsReceiptItemList.targetPrice,rewardsReceiptItemList.competitiveProduct,rewardsReceiptItemList.originalFinalPrice,rewardsReceiptItemList.originalMetaBriteItemPrice,rewardsReceiptItemList.deleted,rewardsReceiptItemList.priceAfterCoupon,rewardsReceiptItemList.metabriteCampaignId,_id.$oid,category,categoryCode,cpg.$id.$oid,cpg.$ref,name,topBrand
96,043000955628,"Kool-Aid Unsweetened Drink Mix Cherry, 0.13 OZ",9.99,9.99,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,KOOL-AID POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800.0,,,,,,,,,,,,,
97,072785048119,Germ-X Hand Sanitizer - Original,2.29,2.29,,0.0,,1.0,,,,,,,,SUAVE HAND SANITIZER,5332f5f6e4b03c9a25efd0b4,,,,GERM-X,,2.29,Germ-X Fresh Hand Sanitizer with Pump - 8 fl oz,,,,,True,,,,2.29,,,,,,,,
98,043000206515,"Jell-O Pudding & Pie Filling Cook & Serve Chocolate, 3.4 Oz",10.0,10.0,,1.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,,,,,,
99,043000061978,GEVALIA Espresso Roast Regular Whole Bean Coffee 7 OZ Bag,1.0,1.0,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE GROUND COFFEE,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800.0,,,,,,,,,,,,,
100,044700071533,OSCAR MAYER Fun Pack Pepperoni Kabobble 8 oz,1.0,1.0,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,LUNCHABLES LUNCH COMBINATIONS - FUN PACK,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800.0,,,,,,,,,,,,,
101,025800026302,SMART ONES Flavorful Asian Inspirations Orange Sesame Chicken 9 oz. Box,10.0,10.0,,1.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,,,,,,
102,021000007660,,9.99,9.99,,1.0,,1.0,,,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,,,,,,,,
103,070085035006,,9.99,9.99,,1.0,,1.0,,,,,,,,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,,,True,,,,,,,,,,,,
104,686924820858,OSCAR MAYER 98% Fat-Free Turkey Breast Shaved 9 OZ 068692482085,9.99,9.99,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800.0,,,,,,,,,,,,,
105,798813118547,DEGREE CLINICAL PROTECTION MOTION SENSE ANTIPERSPIRANT DEODORANT REGULAR PLASTIC CONTAINER IN BOX 1.7 OZ,1.0,1.0,,1.0,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,DEGREE DEODORANT,5332f5f6e4b03c9a25efd0b4,,,,,,,,,,10.0,800.0,,,,,,,,,,,,,
106,077567000637,BREYERS DELIGHTS FROZEN COOKIES N CREAM ICE CREAM REDUCED FAT 16 OZ - 0077567000631,1.0,1.0,,2.0,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BREYERS ICE CREAM AND FROZEN DESSERTS,5332f5f6e4b03c9a25efd0b4,,,,,,,,,,10.0,800.0,,,,,,,,,,,,,
107,021000068159,"KRAFT Trios Snackfulls Monterey Jack Cheeses, Dried Apples, Granola Clusters,2.25 oz",0.99,0.99,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,KRAFT TRIOS SNACKFULLS,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800.0,,,,,,,,,,,,,
108,021000648863,"KRAFT Brand Dressing Pourable Blue Cheese Dressing, 128 Ounce",1.0,1.0,,1.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,,,,,,
109,029000023666,PLANTERS Peanuts Cocoa 4 OZ,1.0,1.0,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,PLANTERS PEANUTS,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800.0,,,,,,,,,,,,,
110,043000078488,,9.99,9.99,,1.0,,1.0,,,,,,,,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,,,,,,,,,,,,True,,,,,,,,,,,,
111,043000071182,"GEVALIA Cold Brew Iced Coffee Concentrate, House Blend - 32 fl oz",4.55,4.55,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE CONCENTRATE,559c2234e4b06aca36af13c6,,,,,,,,,,22.8,800.0,,,,,,,,,,,,,
112,043000062760,JELL-O Jigglers Ohio State University Mold Kit with Strawberry Flavor JELL-O,1.0,1.0,,1.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,,,,,,
113,021000725403,,1.0,1.0,,1.0,,1.0,,,,,,,,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,,,True,,,,,,,,,,,,
114,021000024858,,9.99,9.99,,1.0,,1.0,,,,,,,,SARGENTO SLICED NATURAL CHEESE 8OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,,,,,,,,
115,044700076422,"OSCAR MAYER Selects Hardwood Smoked Uncured Turkey Sausage, 13 oz",1.0,1.0,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER SAUSAGE LINK,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800.0,,,,,,,,,,,,,
116,051600001003,"LEA & PERRINS Garlic & Herb Marinade Bottle, 16 oz",1.0,1.0,,1.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,,,,,,
117,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,16.6,16.6,,1011.0,,4.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,16.6,BEN & JERRY' S CHUNKY MONKEY PINT,,,166.0,,,,,,,BEN AND JERRYS ICE CREAM,,,,,,,
118,311111511867,BEN AND JERRYS ICE CREAM,5.4,5.4,,1028.0,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,5.4,BEN & JERRY.S CHUNXY MCNKEY PINT,,,54.0,,False,,,,,BEN AND JERRYS ICE CREAM,,,,,,,
119,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,4.86,4.86,,1012.0,,3.0,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,KNORR,,4.86,KNORR CREAMY CHICKEN,,,48.6,,,,,,,KNORR SIDES,,,,,,,
120,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,15.3,15.3,,1017.0,,3.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,15.3,BEN & JERRY' S CHUNKY MONKEY PINT,,,153.0,,,,,,,BEN AND JERRYS ICE CREAM,,,,,,,
121,028435383253,KLRB CRBN WTR CLR FR LMN SPRK CAN 12PK 12 FL OZ,15.6,15.6,,1021.0,,5.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,KLARBRUNN,,15.6,KLARBRUNN 12PX 12 FL OZ,,,,,,,,,,,,,,,,,
122,070470137735,"Yoplait Go-Gurt Yogurt - Strawberry Banana & Raspberry, 16 Pack",1.0,1.0,,1.0,,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,YOPLAIT GO-GURT YOGURT - 16PK,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,,800.0,,,,,,,,,,,,,
123,011111326231,DOVE MEN PLUS CARE AQUA IMPACT WASH SOAP TOTTLE SP 19.8 OZ,1.0,1.0,,2.0,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,DOVE MEN+CARE BODY WASH AND SOAP,5332f5f6e4b03c9a25efd0b4,,,,,,,,,,10.0,800.0,,,,,,,,,,,,,
124,043000000199,comfort bay.4 piece set 200 thread count full sheet set,9.99,9.99,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800.0,,,,,,,,,,,,,
125,822142991523,TIGI BED HEAD B FOR MEN CLEAN UP CLEANSING SHAMPOO LIQUID PLASTIC TUBE RP 8.45 OZ - 0822142991521,10.0,10.0,,0.0,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,TIGI HAIR CARE,5332f5f6e4b03c9a25efd0b4,,,,BRAND,,,,,,100.0,,,,,,,,,,,,,,
126,043000043790,Jell-O Mixchief Vanilla Pudding Instant 3.40-oz,4.55,4.55,,1.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,,,,,,
127,036632011077,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.54,0.54,,1025.0,,1.0,,,,,,,,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae,,,,LIGHT & FIT GREEK,,0.54,HYV LF KEY LIME PIE,,,,,True,,,,,,,,,,,,
128,075706191031,CNS CLSC THN SPR BLCK OLV GRN PPR ONN WHL MLK MZRL PRMS RMN 25.49 OZ,5.99,5.99,,1031.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,CONNIE'S PIZZA,,5.99,CONNIES SUPREME PIZZ,,,,,,,,,,,,,,,,,
129,019600920106,Van de Kamp's - Crispy Fish Fillets 19.45-oz,6.99,6.99,,1033.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,VAN DE KAMP'S,SMART ONES,6.99,VAN DE KAMP JUMBO FI,,,,,,,,,,,,,,,,,
130,028189000079,HTCH JLPN PPR SLCD JAR SLCT 12 OZ,1.19,1.19,,1037.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HATCH FARMS,,1.19,HATCH NACHO SLCD JAL,,,,,,,,,,,,,,,,,
131,754500326305,Hy-Vee Clover Honey Bear,5.99,5.99,,1039.0,,1.0,,,,,,,,,,,,,HY-VEE,,5.99,HYV CLOVER HNY BEAR,,,,,,,,,,,,,,,,,
132,058496723002,WSTMP SS CTSNK RPGBG CHKN 6.3OZ,1.99,1.99,,1043.0,,1.0,,,,,,,,,550b2565e4b001d5e9e4146f,,,,TEMPTATIONS,,1.99,TEMPT TASTY CHICKEN,,,,,,,,,,,,,,,,,
133,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,,1046.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,NATURE'S PATH ORGANIC,,3.99,NATURES PATH OF OATS,,,,,,,,,,,,,,,,,
134,075450093070,Hy-Vee Medium Cheddar Cheese Brick,4.99,4.99,,1050.0,,1.0,,,,,,,,,,,,,HY-VEE,,4.99,HYV MED CHED BRICK,,,,,,,,,,,,,,,,,
135,048500256763,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 59 OZ,1.31,1.31,,1053.0,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DOLE BLENDS MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DOLE,,1.31,DOLE BANANAS,,,,,,,,,,DOLE BLENDS MULTI SERVE,,,,,,,
136,4816,Golden Sweet Potato,2.21,2.21,,1055.0,,1.0,,,,,,,,,,,,,,,2.21,GOLDEN SWT POTATO,,,,,,,,,,,,,,,,,
137,4166,Other Sweet Onions,0.91,0.91,,1058.0,,1.0,,,,,,,,,,,,,,,0.91,SWEET ONIONS,,,,,,,,,,,,,,,,,
138,075450120400,Hy-Vee Cage Free Omega-3 Grade A Large Brown Eggs,1.99,1.99,,1063.0,,1.0,,,,,,,,,,,,,HY-VEE,,1.99,HV CAGE FREE LG WHT,,,,,,,,,,,,,,,,,
139,754500797204,Hy-Vee Orange Cream Lowfat Yogurt,0.56,0.56,,1066.0,,1.0,,,,,,,,,,,,,HY-VEE,,0.56,HYV LF ORANGE CREAM,,,,,,,,,,,,,,,,,
140,075450085150,Hy-Vee Unsalted Sweet Butter Quarters,3.99,3.99,,1068.0,,1.0,,,,,,,,,,,,,HY-VEE,,3.99,HYV UNSLTD SWT BTR,,,,,,,,,,,,,,,,,
141,071007023095,EL MNT MLD BF BN GRN CHL BRT KP FRZN BAG 32 OZ,4.99,4.99,,1072.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,EL MONTEREY,,4.99,EL MONT GREEN CHILI,,,,,,,,,,,,,,,,,
142,072310001459,Bigelow Green Tea Bags with Lemon,3.49,3.49,,1075.0,,1.0,,,,,,,,LIPTON TEA,5332f5f6e4b03c9a25efd0b4,,,,BIGELOW,LIPTON TEA,3.49,BIGELOW GRN TEA W/LE,,,,,True,,,,,,,,,,,,
143,754502285808,Hy-Vee Kettle Cooked Pub Mustard Flavored Potato Chips,2.39,2.39,,1078.0,,1.0,,,,,,,,,,,,,HY-VEE,,2.39,HYV KETTLE PUB MUSTA,,,,,,,,,,,,,,,,,
144,041390024368,KKMN SWT CHL RFRG AFTR OPNN SC BTL 13 OZ,3.79,3.79,,1080.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,KIKKOMAN,FOOD NETWORK KITCHEN INSPIRATIONS COOKING SAUCE,3.79,KIKKO THAI CHILI SCE,,,,,,,,,,,,,,,,,
145,511111204206,SWANSON,5.58,5.58,,1083.0,,2.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,SWANSON,,5.58,SWANSON UNSLTD CKN,,,55.8,,False,,,,,,,,,,,,
146,043000716021,YUBAN Traditional Medium Roast Ground Coffee 12 oz. Canister,5.99,5.99,,1085.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,YUBAN COFFEE,559c2234e4b06aca36af13c6,,,,YUBAN,,5.99,YUBAN TRDTNL ROAST,,,30.0,,,,,,,YUBAN COFFEE,,,,,,,
147,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,,1088.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HILLSHIRE FARM,OSCAR MAYER SAUSAGE LINK,3.99,HILLS TRKY POLSKA KI,,,,,,,,,,,,,,,,,
148,754500958803,Hy-Vee Diced Cooked Ham,2.99,2.99,,1089.0,,1.0,,,,,,,,,,,,,HY-VEE,,2.99,HYV DICED COOKED HAM,,,,,,,,,,,,,,,,,
149,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,,1091.0,,1.0,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,559c2234e4b06aca36af13c6,,,,JUST BARE,,6.99,JUST BARE CKN BREAST,,,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,,,,,,,
150,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,,1092.0,,1.0,,,,,,,,,,,,,LAURA'S LEAN BEEF,,5.99,LEAN GRND BF 93% 7%,,,,,,,,,,,,,,,,,
151,4060,Broccoli,2.99,2.99,,1096.0,,1.0,,,,,,,,,,,,,,,2.99,BROCCOLI,,,,,,,,,,,,,,,,,
152,048500052020,DL PNPL ORNG BNN FRZN CNCN CAN 48 OZ JC BLND 12 FL OZ,1.53,1.53,,1098.0,,1.0,,,,,,,,DOLE 100% FRUIT JUICES,559c2234e4b06aca36af13c6,,,,DOLE CHILLED FRUIT JUICES,,1.53,DOLE BANANAS,,,,,,,,,,DOLE 100% FRUIT JUICES,,,,,,,
153,4069,Green Cabbage,2.05,2.05,,1101.0,,1.0,,,,,,,,,,,,,,,2.05,GREEN CABBAGE,,,,,,,,,,,,,,,,,
154,4093,Large Yellow Onions,1.82,1.82,,1104.0,,1.0,,,,,,,,,,,,,,,1.82,YELLOW ONIONS,,,,,,,,,,,,,,,,,
155,754500973400,Hy-Vee 4% Large Curd Cottage Cheese,1.47,1.47,,1111.0,,1.0,,,,,,,,,,,,,HY-VEE,,1.47,HYV 4% LRG CURD COTT,,,,,,,,,,,,,,,,,
156,075450079760,Hy-Vee Lowfat Blackberry Yogurt,0.56,0.56,,1112.0,,1.0,,,,,,,,,,,,,HY-VEE,,0.56,HYV LF BLACKBERRY YO,,,,,,,,,,,,,,,,,
157,754500947807,Hy-Vee Lemon Flavored Lowfat Yogurt,0.56,0.56,,1113.0,,1.0,,,,,,,,,,,,,HY-VEE,,0.56,HYV LF LEMON YOGURT,,,,,,,,,,,,,,,,,
158,039400015031,Bush's Best Chili Beans - Kidney Beans in Mild Chili Sauce,1.59,1.59,,1123.0,,1.0,,,,,,,,BIRDS EYE STEAMFRESH PLAIN FROZEN VEGETABLES,5e825d64f221c312e698a62a,,,,BUSH'S BEST,,1.59,BUSHS MILD KIDNEY CH,,,,,True,,,,,,,,,,,,
159,025500204215,Folgers Classic Roast Medium Caffeinated Coffee,14.98,14.98,,1131.0,,2.0,,,,,,,,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,,,,FOLGERS,MAXWELL HOUSE GROUND COFFEE,14.98,FOLGERS CLASSIC ROAS,,,,,True,,,,,,,,,,,,
160,754501311409,Hy-Vee Kettle Cooked Buffalo & Blue Cheese Potato Chips,1.67,1.67,,1133.0,,1.0,,,,,,,,,,,,,HY-VEE,,1.67,HYV KETTLE BUFFALO&B,,,,,,,,,,,,,,,,,
161,754500355602,Hy-Vee Seasoned Croutons,1.79,1.79,,1138.0,,1.0,,,,,,,,,,,,,HY-VEE,,1.79,HYV SEASONED CROUTON,,,,,,,,,,,,,,,,,
162,018627030010,Kashi Granola Bars - Chewy Honey Almond Flax,3.77,3.77,,1140.0,,1.0,,,,,,,,NATURE VALLEY CHEWY BARS,5332f5f3e4b03c9a25efd0ae,,,,KASHI,,3.77,KASHI GOPLAY HNY ALM,,,,,True,,,,,,,,,,,,
163,041000004087,"Lipton Recipe Secrets Beefy Onion Recipe Soup & Dip Mix, 2 count, 2.2 oz",1.99,1.99,,1141.0,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,LIPTON RECIPE SECRETS,5332f5f6e4b03c9a25efd0b4,,,,LIPTON,,1.99,LIPTON BEEFY ONION,,,19.9,,,,,,,LIPTON RECIPE SECRETS,,,,,,,
164,021000604647,KRAFT Cheese - Pasteurized Prepared American Singles,3.29,3.29,,1152.0,,1.0,,,,,,,,SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER,5e7cf838f221c312e698a628,,,,KRAFT,,3.29,KRAFT AMER SINGLES,,,,,True,,,,,KRAFT SINGLES,,,,,,,
165,071146002487,CLB SNP CRSP BLCK PPR BKD 40 PCT LS FAT HRVS SNPS BAG 3.3 OZ,1.25,1.25,,1159.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HARVEST SNAPS,,1.25,HRVST SNAPS BLACK PE,,,,,,,,,,,,,,,,,
166,754501734109,That's Smart! Chili Powder,3.79,3.79,,1080.0,,1.0,,,,,,,,,,,,,THAT'S SMART!,,3.79,VTKK THAT CHILI SCE,,,,,,,,,,,,,,,,,
167,071430010051,DL CRT ICBR PEA PD RDSH RD CBG RMN LTC VRY VG THRG WSHD LTC SLD BAG 11.9 OZ,3.49,3.49,,1157.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,DOLE,,3.49,DOLE VERY VEGGIE SLD,,,,,,,,,,,,,,,,,
168,754500638101,Hy-Vee Premium Distilled Water Gallon,0.99,0.99,,1176.0,,1.0,,,,,,,,,,,,,HY-VEE,,0.99,HY-VEE PREM DISTILLE,,,,,,,,,,,,,,,,,
169,511111001485,TOSTITOS,2.98,2.98,,1178.0,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba,,,,TOSTITOS,,2.98,TOSTITOS MED SALSA,,,,,False,,,,,,,,,,,,
170,305731769135,Advil Ibuprofen Pain & Fever Liqui-gels Minis,4.99,4.99,,1181.0,,1.0,,,,,,,,ALEVE® LIQUID GELS,5d9b4f591dda2c6225a284aa,,,,ADVIL,,4.99,ADVIL IBUPROFEN LIQU,,,,,True,,,,,,,,,,,,
171,048000007070,CHCK SEA SRDN WHL WTR CAN IN BOX 3.75 OZ,0.99,0.99,,1186.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,CHICKEN OF THE SEA,,0.99,COS SARDINES WATER,,,,,,,,,,,,,,,,,
172,015300430594,Rice-A-Roni Rice Pilaf,2.38,2.38,,1188.0,,2.0,,,,,,,,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,RICE-A-RONI,,2.38,RICE A RONI RICE PIL,,,,,True,,,,,,,,,,,,
173,009800300037,Tic Tac Cool Watermelon Gum,36.99,36.99,,1194.0,,1.0,,,,,,,,,,,,,TIC TAC,,36.99,TC NCTN GUM 2MG COOL,,,,,,,,,,,,,,,,,
174,754500990209,Hy-Vee Sweet Smoked Thick Sliced Bacon,4.99,4.99,,1204.0,,1.0,,,,,,,,,,,,,HY-VEE,,4.99,HYV SWT SMKD THICK,,,,,,,,,,,,,,,,,
175,014113911979,"Wonderful Roasted & Salted Pistachios, 24 oz",8.99,8.99,,1208.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,WONDERFUL,PLANTERS PISTACHIOS,8.99,WNDRFL RSTD&SALTED,,,,,,,,,,,,,,,,,
176,028800296737,Hanover Mixed Vegetables,2.29,2.29,,1039.0,,1.0,,,,,,,,BIRDS EYE STEAMFRESH PLAIN FROZEN VEGETABLES,5e825d64f221c312e698a62a,,,,HANOVER,,2.29,HV MIXED VEGETABLES,,,,,True,,,,,,,,,,,,
177,071100007299,Hidden Valley Original Ranch Fat Free Salad Dressing 24 Oz,1.99,1.99,,1070.0,,1.0,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5eebc5412455c97a877ef382,,,,HIDDEN VALLEY,,1.99,HV CAGE FREE LG WHT,,,,,,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,,,,,,,
178,036632037541,Light & Fit Greek Blackberry Yogurt,0.56,0.56,,1119.0,,1.0,,,,,,,,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae,,,,LIGHT & FIT GREEK,,0.56,HYV LF BLACKBERRY YO,,,,,True,,,,,,,,,,,,
179,036632013095,Light & Fit Vanilla Yogurt,0.56,0.56,,1120.0,,1.0,,,,,,,,YOPLAIT YOGURT LIGHT,5332f5f3e4b03c9a25efd0ae,,,,LIGHT & FIT,,0.56,HYV LF LEMON YOGURT,,,,,True,,,,,,,,,,,,
180,084114111722,Kettle Brand Potato Chips - Buffalo Bleu,1.67,1.67,,1141.0,,1.0,,,,,,,,LAYS KETTLE COOKED MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,KETTLE BRAND,,1.67,HYV KETTLE BUFFALO&B,,,,,True,,,,,,,,,,,,
181,511111104537,KETTLE BRAND,3.69,3.69,,1143.0,,1.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,KETTLE BRAND,,3.69,HYV KETTLE CHIP ORIG,,,36.9,,False,,,,,,,,,,,,
182,014113910026,"Wonderful Roasted & Salted Pistachios, 16 oz",6.99,6.99,,1215.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,WONDERFUL,PLANTERS PISTACHIOS,6.99,WNDRFL RSTD&SALTED,,,,,,,,,,,,,,,,,
183,815473013279,Borden 2% Reduced Fat Milk,3.78,3.78,,1287.0,,1.0,,,,,,,,,,,,,BORDEN,,3.78,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,,,,,,,,,,
184,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.72,4.72,,1215.0,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,4.72,"DORITOS NACHO CHEESE, 28.5 OZ",,,,,,,,,,DORITOS NACHO CHEESE MULTI SERVE,,,,,,,
185,689544081937,Fage 0% Peach Greek Yogurt,0.56,0.56,,1114.0,,1.0,,,,,,,,YOPLAIT GREEK YOGURT WHIPS,5332f5f3e4b03c9a25efd0ae,,,,FAGE,,0.56,VV F PEACH YOGURT,,,,,True,,,,,,,,,,,,
186,037000979715,Oral-B Glide Pro-Health Deep Clean Floss 40 M,3.99,3.99,,1011.0,,1.0,,,,,,,,,,,,,ORAL-B GLIDE,,3.99,OB GLIDE 3CT,,,,,,,,,,,,,,,,,
187,085718300512,BANZA SPAGH,2.88,2.88,,1235.0,,1.0,,,,,,,,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,,,,2.88,BANZA SPAGH,85718300512.0,,,,True,,,,,,,,,,,,
188,078742112138,FRZ.ORGBLUE,2.74,2.74,,1237.0,,1.0,,,,,,,,,,,,,,,2.74,FRZ.ORGBLUE,78742112138.0,,,,,,,,,,,,,,,,
189,633472322587,CLEAR BLUE,7.98,7.98,,1239.0,,1.0,,,,,,,,,,,,,,,7.98,CLEAR BLUE,633472322587.0,,,,,,,,,,,,,,,,
190,029000019034,PLANTERS Deluxe Whole Cashews - Lightly Salted 18.25oz,9.34,9.34,,1240.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,2900001903.0,,,,9.34,LS WHL CASHW,2900001903.0,,46.7,,,,,,,,,,,,,,
191,052100587967,PPR GRNDR,1.87,1.87,,1245.0,,1.0,,,,,,,,,,,,,,,1.87,PPR GRNDR,52100587967.0,,,,,,,,,,,,,,,,
192,078742348315,GV LINER GRE,1.0,1.0,,1246.0,,1.0,,,,,,,,,,,,,,,1.0,GV LINER GRE,78742348315.0,,,,,,,,,,,,,,,,
